75CSV  	
A                                                       
25
"CTRWL",1900.000000
"SPAN", 100.000000
"START WL",1850.000000
"STOP WL",1950.000000
"WLFREQ", 0
"REFL",-26.2
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      0
"SMPL",       1000
"SMPLINTVL",0.1001
"HI1_CHOP"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 8736
"FREQPARM", 8736
"WNUMPARM", 8736





1873.1231, -63.376
1873.2232, -62.755
1873.3233, -62.560
1873.4234, -63.292
1873.5235, -65.042
1873.6236, -65.098
1873.7237, -62.567
1873.8238, -62.044
1873.9239, -61.894
1874.0240, -62.271
1874.1241, -61.755
1874.2242, -61.953
1874.3243, -61.958
1874.4244, -61.770
1874.5245, -61.797
1874.6246, -62.001
1874.7247, -62.416
1874.8248, -62.083
1874.9249, -63.732
1875.0250, -65.967
1875.1251, -62.357
1875.2252, -61.825
1875.3253, -61.678
1875.4254, -61.639
1875.5255, -61.628
1875.6256, -61.535
1875.7257, -61.855
1875.8258, -61.553
1875.9259, -61.520
1876.0260, -61.518
1876.1261, -61.488
1876.2262, -61.705
1876.3263, -61.392
1876.4264, -61.695
1876.5265, -62.520
1876.6266, -68.162
1876.7267, -64.084
1876.8268, -62.059
1876.9269, -62.488
1877.0270, -61.613
1877.1271, -61.114
1877.2272, -61.056
1877.3273, -60.924
1877.4274, -60.935
1877.5275, -60.727
1877.6276, -60.703
1877.7277, -60.700
1877.8278, -61.189
1877.9279, -61.144
1878.0280, -60.633
1878.1281, -60.606
1878.2282, -60.557
1878.3283, -60.670
1878.4284, -60.706
1878.5285, -60.357
1878.6286, -60.568
1878.7287, -60.464
1878.8288, -60.475
1878.9289, -60.395
1879.0290, -60.701
1879.1291, -60.359
1879.2292, -60.333
1879.3293, -60.258
1879.4294, -60.261
1879.5295, -60.178
1879.6296, -59.975
1879.7297, -60.072
1879.8298, -59.973
1879.9299, -60.177
1880.0300, -60.393
1880.1301, -60.234
1880.2302, -59.903
1880.3303, -59.988
1880.4304, -60.132
1880.5305, -61.206
1880.6306, -60.439
1880.7307, -59.783
1880.8308, -59.702
1880.9309, -59.819
1881.0310, -59.671
1881.1311, -59.847
1881.2312, -59.875
1881.3313, -59.851
1881.4314, -59.563
1881.5315, -59.532
1881.6316, -59.419
1881.7317, -59.430
1881.8318, -59.278
1881.9319, -59.321
1882.0320, -59.447
1882.1321, -59.326
1882.2322, -59.250
1882.3323, -59.137
1882.4324, -59.146
1882.5325, -59.030
1882.6326, -59.031
1882.7327, -59.003
1882.8328, -58.847
1882.9329, -58.976
1883.0330, -58.937
1883.1331, -59.123
1883.2332, -59.118
1883.3333, -59.010
1883.4334, -59.226
1883.5335, -59.998
1883.6336, -64.217
1883.7337, -61.349
1883.8338, -59.261
1883.9339, -58.919
1884.0340, -58.622
1884.1341, -58.574
1884.2342, -58.342
1884.3343, -58.384
1884.4344, -58.281
1884.5345, -58.372
1884.6346, -58.253
1884.7347, -58.344
1884.8348, -58.200
1884.9349, -58.402
1885.0350, -58.308
1885.1351, -58.598
1885.2352, -58.766
1885.3353, -58.226
1885.4354, -58.005
1885.5355, -57.993
1885.6356, -57.772
1885.7357, -57.801
1885.8358, -57.765
1885.9359, -57.824
1886.0360, -57.738
1886.1361, -57.748
1886.2362, -57.881
1886.3363, -59.016
1886.4364, -59.180
1886.5365, -57.783
1886.6366, -57.482
1886.7367, -57.356
1886.8368, -57.372
1886.9369, -57.419
1887.0370, -57.354
1887.1371, -57.287
1887.2372, -57.287
1887.3373, -57.148
1887.4374, -57.071
1887.5375, -57.157
1887.6376, -57.109
1887.7377, -56.948
1887.8378, -56.916
1887.9379, -56.895
1888.0380, -56.639
1888.1381, -56.715
1888.2382, -56.709
1888.3383, -56.657
1888.4384, -56.658
1888.5385, -56.598
1888.6386, -56.592
1888.7387, -56.649
1888.8388, -56.612
1888.9389, -56.508
1889.0390, -56.443
1889.1391, -56.404
1889.2392, -56.520
1889.3393, -56.502
1889.4394, -56.419
1889.5395, -56.539
1889.6396, -57.247
1889.7397, -61.215
1889.8398, -60.299
1889.9399, -56.881
1890.0400, -56.197
1890.1401, -56.093
1890.2402, -55.944
1890.3403, -55.824
1890.4404, -55.669
1890.5405, -55.745
1890.6406, -55.757
1890.7407, -55.624
1890.8408, -55.613
1890.9409, -55.633
1891.0410, -55.623
1891.1411, -55.566
1891.2412, -55.539
1891.3413, -55.458
1891.4414, -55.346
1891.5415, -55.412
1891.6416, -56.167
1891.7417, -58.694
1891.8418, -56.385
1891.9419, -55.370
1892.0420, -55.080
1892.1421, -54.999
1892.2422, -54.831
1892.3423, -54.878
1892.4424, -54.826
1892.5425, -54.805
1892.6426, -54.805
1892.7427, -54.588
1892.8428, -54.591
1892.9429, -54.529
1893.0430, -54.514
1893.1431, -54.503
1893.2432, -54.705
1893.3433, -56.375
1893.4434, -55.699
1893.5435, -54.451
1893.6436, -54.169
1893.7437, -54.078
1893.8438, -53.966
1893.9439, -53.892
1894.0440, -53.897
1894.1441, -53.769
1894.2442, -53.771
1894.3443, -53.760
1894.4444, -53.561
1894.5445, -53.515
1894.6446, -53.382
1894.7447, -52.983
1894.8448, -53.331
1894.9449, -53.335
1895.0450, -53.248
1895.1451, -53.236
1895.2452, -53.138
1895.3453, -53.120
1895.4454, -52.984
1895.5455, -52.964
1895.6456, -52.857
1895.7457, -52.719
1895.8458, -52.541
1895.9459, -52.228
1896.0460, -52.578
1896.1461, -52.373
1896.2462, -50.775
1896.3463, -50.991
1896.4464, -52.200
1896.5465, -52.192
1896.6466, -52.109
1896.7467, -52.066
1896.8468, -52.017
1896.9469, -52.013
1897.0470, -51.946
1897.1471, -51.986
1897.2472, -52.653
1897.3473, -55.303
1897.4474, -52.808
1897.5475, -51.626
1897.6476, -50.636
1897.7477, -48.912
1897.8478, -50.980
1897.9479, -50.622
1898.0480, -45.191
1898.1481, -49.225
1898.2482, -50.885
1898.3483, -51.110
1898.4484, -52.490
1898.5485, -51.511
1898.6486, -50.706
1898.7487, -50.542
1898.8488, -50.512
1898.9489, -50.654
1899.0490, -51.374
1899.1491, -55.029
1899.2492, -57.601
1899.3493, -51.540
1899.4494, -49.986
1899.5495, -49.334
1899.6496, -48.567
1899.7497, -45.760
1899.8498, -37.309
1899.9499, -42.642
1900.0501, -48.963
1900.1502, -35.553
1900.2503, -35.664
1900.3504, -47.227
1900.4505, -48.747
1900.5506, -48.727
1900.6507, -48.458
1900.7508, -48.191
1900.8509, -48.067
1900.9510, -47.932
1901.0511, -47.801
1901.1512, -47.723
1901.2513, -47.390
1901.3514, -47.094
1901.4515, -46.759
1901.5516, -46.461
1901.6517, -46.123
1901.7518, -45.757
1901.8519, -45.366
1901.9520, -44.952
1902.0521, -44.537
1902.1522, -44.196
1902.2523, -43.555
1902.3524, -43.045
1902.4525, -43.902
1902.5526, -45.059
1902.6527, -34.594
1902.7528, -24.731
1902.8529, -31.188
1902.9530, -30.215
1903.0531, -13.298
1903.1532, -17.394
1903.2533, -34.165
1903.3534, -41.516
1903.4535, -42.520
1903.5536, -42.754
1903.6537, -42.665
1903.7538, -42.513
1903.8539, -42.201
1903.9540, -41.440
1904.0541, -41.832
1904.1542, -42.158
1904.2543, -41.530
1904.3544, -40.945
1904.4545, -40.782
1904.5546, -40.711
1904.6547, -40.783
1904.7548, -41.422
1904.8549, -45.461
1904.9550, -45.493
1905.0551, -40.873
1905.1552, -40.454
1905.2553, -40.838
1905.3554, -38.569
1905.4555, -37.818
1905.5556, -37.597
1905.6557, -37.586
1905.7558, -36.495
1905.8559, -35.922
1905.9560, -35.487
1906.0561, -35.134
1906.1562, -35.303
1906.2563, -37.575
1906.3564, -35.251
1906.4565, -35.629
1906.5566, -35.406
1906.6567, -32.594
1906.7568, -31.869
1906.8569, -31.302
1906.9570, -30.756
1907.0571, -30.317
1907.1572, -29.964
1907.2573, -29.508
1907.3574, -29.071
1907.4575, -28.702
1907.5576, -28.363
1907.6577, -28.054
1907.7578, -27.732
1907.8579, -27.447
1907.9580, -27.186
1908.0581, -26.951
1908.1582, -26.757
1908.2583, -26.601
1908.3584, -26.562
1908.4585, -27.185
1908.5586, -26.705
1908.6587, -26.156
1908.7588, -26.051
1908.8589, -26.025
1908.9590, -26.031
1909.0591, -26.076
1909.1592, -26.162
1909.2593, -26.267
1909.3594, -26.471
1909.4595, -26.645
1909.5596, -26.749
1909.6597, -26.938
1909.7598, -27.158
1909.8599, -27.425
1909.9600, -27.812
1910.0601, -28.783
1910.1602, -29.838
1910.2603, -28.622
1910.3604, -27.094
1910.4605, -17.187
1910.5606, -25.547
1910.6607, -29.640
1910.7608, -30.330
1910.8609, -31.477
1910.9610, -32.419
1911.0611, -32.543
1911.1612, -33.911
1911.2613, -35.747
1911.3614, -34.045
1911.4615, -33.823
1911.5616, -34.203
1911.6617, -34.658
1911.7618, -35.034
1911.8619, -35.445
1911.9620, -35.951
1912.0621, -36.385
1912.1622, -36.833
1912.2623, -37.264
1912.3624, -37.793
1912.4625, -38.277
1912.5626, -38.782
1912.6627, -39.347
1912.7628, -40.083
1912.8629, -42.106
1912.9630, -42.639
1913.0631, -42.128
1913.1632, -43.908
1913.2633, -48.744
1913.3634, -46.415
1913.4635, -44.192
1913.5636, -44.211
1913.6637, -44.553
1913.7638, -44.982
1913.8639, -45.703
1913.9640, -46.264
1914.0641, -45.459
1914.1642, -44.560
1914.2643, -39.254
1914.3644, -32.261
1914.4645, -33.192
1914.5646, -39.398
1914.6647, -37.792
1914.7648, -25.522
1914.8649, -14.988
1914.9650, -25.678
1915.0651, -37.333
